id,conversation_id,post_order,thread_length,date,created_at,text,like_count,retweet_count,reply_count,quote_count,bookmark_count,impression_count,has_image,has_video,has_link,permalink
1918789708118888497,1918789700191735972,5,17,2025-05-03,2025-05-03T22:08:10.000Z,"フェーズ3（Early 2026）: Coding Automation

- Agent-1の公開により、コード自動生成が大幅に進化。ソフトウェア開発速度が飛躍的に向上。
- OpenBrainは研究効率1.5倍を達成し、他社との差を広げる。
-",18,0,1,0,2,9727,,,,https://x.com/SuguruKun_ai/status/1918789708118888497
1918789706374156398,1918789700191735972,6,17,2025-05-03,2025-05-03T22:08:10.000Z,"フェーズ2（Late 2025）: 大規模AIの研究競争

- OpenBrainが超大規模データセンター建設へ。GPT-4の数百倍以上の計算量で“Agent-1”を育成。
- 他社や中国（DeepCent）も必死に追随し、大型投資を進める。
- OpenBrainは特に“AIでAI研究を加速”する手法に注力。AI同士が開発を手伝い合う。
-",21,1,1,0,4,10694,,,,https://x.com/SuguruKun_ai/status/1918789706374156398
1918789704444772681,1918789700191735972,2,17,2025-05-03,2025-05-03T22:08:09.000Z,"フェーズ1（Mid 2025）: Stumbling Agents

- コンピュータ操作を自動化する“パーソナルエージェント”登場。注文や予算管理などを任せられる。
- ただし信頼性やコスト面でまだ大衆浸透は限定的。SNS上では失敗談が話題に。
-",26,0,1,0,7,12120,,,,https://x.com/SuguruKun_ai/status/1918789704444772681
1918789702804795584,1918789700191735972,3,17,2025-05-03,2025-05-03T22:08:09.000Z,"全体概要

- AIの進歩速度が予想以上に速く、2020年代後半に“超人的能力”を示す。
- AIが自らを改良し研究を加速することが大きな特徴。企業や政府は競争（“AIレース”）に突き進む。
- しかしAIの内部心理（本当のゴール）が不透明なため、“アラインメント（安全に制御する手法）”が大きな課題。
-",39,0,1,1,20,12780,,,,https://x.com/SuguruKun_ai/status/1918789702804795584
1918789700191735972,1918789700191735972,1,17,2025-05-03,2025-05-03T22:08:08.000Z,"AI時代を生きる私たち全員が読んだ方がいいレポート
【AI 2027】
ㅤ
OpenAI・Google・AnthropicなどのCEOも「今後5年以内にAGIが到来する」と予測する中で「月ごと」に詳細なシミュレーションを展開：
ㅤ
分かりやすく解説しました ↓ https://t.co/fkUgrlG3DM",1149,113,19,16,1243,334386,○,,,https://x.com/SuguruKun_ai/status/1918789700191735972
1918671817394561383,1918671401793601736,3,3,2025-05-03,2025-05-03T14:19:43.000Z,"個人的にやっているAI駆動開発の様子：
https://t.co/qOGzxqqIo7",18,2,0,0,14,21656,,,,https://x.com/SuguruKun_ai/status/1918671817394561383
1918671632694145222,1918671401793601736,2,3,2025-05-03,2025-05-03T14:18:59.000Z,"AI×個人開発のまとめポストはこちら：
https://t.co/ZzQ09Suu4a",20,1,1,0,20,29507,,,,https://x.com/SuguruKun_ai/status/1918671632694145222
1918671401793601736,1918671401793601736,1,3,2025-05-03,2025-05-03T14:18:04.000Z,"Cursorがめちゃくちゃ重要なLLMランキング出してるやん....
ㅤ
・最も人気
Claude 3.7 &gt; Gemini 2.5 pro &gt; Claude 3.5 &gt; GPT-4.1 &gt; GPT-4o
・急上昇
o3 &gt; o4-mini &gt; DeepSeek V3.1 &gt; GPT-4.1 &gt; Grok3
ㅤ
最近話題のo3がコード最強説はやはりありそう。
個人的にはUIはClaude 3.7で、ロジックはGemini https://t.co/Cw2eVzBTj0",983,95,7,9,923,241548,○,,,https://x.com/SuguruKun_ai/status/1918671401793601736
1918595292594593863,1918594663654494678,3,3,2025-05-03,2025-05-03T09:15:38.000Z,"こちらのGoogleが公開したエージェント本もオススメ：
https://t.co/NCDizcMMyx",31,0,1,0,38,24643,,,,https://x.com/SuguruKun_ai/status/1918595292594593863
1918594950746567073,1918594663654494678,2,3,2025-05-03,2025-05-03T09:14:16.000Z,"こちらから読めます！

英語なので分からない人はo3かClaude 3.7 Sonnetに投げるのがオススメ：
https://t.co/cmSXSS0FHY https://t.co/g7fB9p6GaY",77,5,1,3,134,20096,○,,○,https://x.com/SuguruKun_ai/status/1918594950746567073
1918594663654494678,1918594663654494678,1,3,2025-05-03,2025-05-03T09:13:08.000Z,"OpenAIが無料でAIエージェント作成の実践ガイドを公開： https://t.co/kILVVQzvBY",1123,81,8,4,1316,193306,○,,,https://x.com/SuguruKun_ai/status/1918594663654494678
1918525676162040164,1918525485685854600,3,3,2025-05-03,2025-05-03T04:39:00.000Z,"こちらのHTML to Figmaもぜひ：
https://t.co/UKHG99M6cj",20,2,0,0,27,20112,,,,https://x.com/SuguruKun_ai/status/1918525676162040164
1918525487846228003,1918525485685854600,2,3,2025-05-03,2025-05-03T04:38:15.000Z,"インストールはこちら：
https://t.co/EZIZ1DQtwA",22,3,1,0,41,12857,,,○,https://x.com/SuguruKun_ai/status/1918525487846228003
1918525485685854600,1918525485685854600,1,3,2025-05-03,2025-05-03T04:38:14.000Z,"AIが自動でFigmaデザインを作ってくれる拡張機能「layermate」が革命的。簡単な指示を出すだけでアプリデザインやコンポーネントをもくもく作ってくれる。編集も気軽に指示出しできるのでデザイナー通さずに一定レベルは自分だけでも作れるように👇🧵 https://t.co/amG59O2XSH",641,42,11,8,903,76027,,○,,https://x.com/SuguruKun_ai/status/1918525485685854600
1918513890633368002,1918179159903486018,5,5,2025-05-03,2025-05-03T03:52:10.000Z,"こちらのやり方もオススメ：
https://t.co/Q6Unu2c67M",6,0,1,1,8,16147,,,,https://x.com/SuguruKun_ai/status/1918513890633368002
1918506184786452947,1918505662969237600,2,2,2025-05-03,2025-05-03T03:21:33.000Z,"このような講座を受講してみるのも一つの手：
https://t.co/YvcIQ0Mm0T",12,2,0,0,19,16464,,,,https://x.com/SuguruKun_ai/status/1918506184786452947
1918505662969237600,1918505662969237600,1,2,2025-05-03,2025-05-03T03:19:28.000Z,"GWでAI強くなりたい人は「複利」が効くAI活用法を探すのがオススメ！
ㅤ
・ChatGPTのプロジェクト機能で普段のタスク効率化やメンタリング体制を整える
・「メールに“請求書”が来たら自動でGoogle Driveの月別フォルダへ→ChatGPTで内容要約」などZapier・Make・GASで小さなボットを作ってみる https://t.co/Kf6qrfDZym",201,11,11,1,233,58537,○,,,https://x.com/SuguruKun_ai/status/1918505662969237600
1918222206490034575,1918221989334196716,4,4,2025-05-02,2025-05-02T08:33:07.000Z,"Adobeの動画生成機能：
https://t.co/Y7ixUp2AZI",13,1,0,0,11,7442,,,,https://x.com/SuguruKun_ai/status/1918222206490034575
1918221999098454498,1918221989334196716,3,4,2025-05-02,2025-05-02T08:32:18.000Z,"こちらの「Firefly image 4」から使用できます：
https://t.co/8kaz1vab0U https://t.co/8vPTTTbJd6",11,2,3,0,21,4900,○,,○,https://x.com/SuguruKun_ai/status/1918221999098454498
1918221994694459603,1918221989334196716,2,4,2025-05-02,2025-05-02T08:32:17.000Z,"個人的好きなポイントがプロンプト作成が楽なところ。
これも「男性、日本人、そば屋を経営、40代」だけで生成してる。

Stable Diffusionのように入れたいワードを羅列するだけでいい感じに作ってくれるので楽です。 https://t.co/LR9wKKlapL",17,1,1,0,8,10924,○,,,https://x.com/SuguruKun_ai/status/1918221994694459603
1918221989334196716,1918221989334196716,1,4,2025-05-02,2025-05-02T08:32:15.000Z,"「Adobe Firefly」の進化が凄すぎてここまでリアルな写真が手軽に作れるようになってた。無料でも数十枚作れるし同時に4枚生成可能。文字は破綻するので生成物をGPT-4oに入力 → 文字入れ編集も良さそう👇🧵 https://t.co/gPatwwwsd8",331,20,6,10,319,79132,○,,,https://x.com/SuguruKun_ai/status/1918221989334196716
1918181330338365533,1918179159903486018,4,5,2025-05-02,2025-05-02T05:50:41.000Z,"NotebookLMはこちら：
https://t.co/35pNtzTt0y",31,3,1,0,29,31666,,,,https://x.com/SuguruKun_ai/status/1918181330338365533
1918179336806646056,1918179159903486018,3,5,2025-05-02,2025-05-02T05:42:46.000Z,"Notion AIもオススメ：
https://t.co/QyCAx9q7iz",25,1,1,0,32,20160,,,,https://x.com/SuguruKun_ai/status/1918179336806646056
1918179163187626132,1918179159903486018,2,5,2025-05-02,2025-05-02T05:42:05.000Z,"拡張機能はこちら：
https://t.co/pM6iQUYdBi",28,2,1,0,50,8752,,,○,https://x.com/SuguruKun_ai/status/1918179163187626132
1918179159903486018,1918179159903486018,1,5,2025-05-02,2025-05-02T05:42:04.000Z,"GWで学習を深めたい人は全員「NotebookLM」のChrome拡張機能を使って欲しい。WebページもPDFもYouTubeもその場でアイコンをクリックするだけで速攻自分だけのナレッジとして保存。それを元にAIが回答してくれるのでかなり便利。ぜひ使ってみて👇🧵 https://t.co/Qwp7kD8dAt",2026,174,14,17,2955,275145,,○,,https://x.com/SuguruKun_ai/status/1918179159903486018
1917767116633301061,1917767109091942479,3,3,2025-05-01,2025-05-01T02:24:45.000Z,"【ChatGPT】AIが嘘をつく「ハルシネーション」対策プロンプト5選を徹底解説！ https://t.co/u1H6HiMqb6 https://t.co/apdPvmoQ5T",15,1,0,0,30,10240,○,,○,https://x.com/SuguruKun_ai/status/1917767116633301061
1917767113328189836,1917767109091942479,2,3,2025-05-01,2025-05-01T02:24:44.000Z,"「OpenAI Academy」はこちら： https://t.co/5GXEQPoJrl https://t.co/Etxnz1gdko",46,6,1,0,59,11069,○,,○,https://x.com/SuguruKun_ai/status/1917767113328189836
1917767109091942479,1917767109091942479,1,3,2025-05-01,2025-05-01T02:24:43.000Z,"OpenAIが本気。学びを共有するために『数十件のAI解説動画を""無料""で公開中』。ChatGPT入門からビジネス・学術向けAI活用術、Soraの使い方まで幅広く学べる。ユーザー登録するだけで、タダで勉強できる。有益なリンクはリプ欄に貼りました👇🧵 https://t.co/tnMCA1uR5w",678,54,6,4,931,120050,○,,,https://x.com/SuguruKun_ai/status/1917767109091942479
1917766678500499505,1917753298997936345,2,2,2025-05-01,2025-05-01T02:23:01.000Z,"Notebooklmを活用して1日の生産活動をAI駆動にする方法：
https://t.co/iPyDXQTLVi",14,1,0,0,7,13647,,,,https://x.com/SuguruKun_ai/status/1917766678500499505
1917753298997936345,1917753298997936345,1,2,2025-05-01,2025-05-01T01:29:51.000Z,"Notebooklmの新機能で生成したAIポッドキャスト、すごいな。会社HPと事業紹介PDFで作ってみたけどかなりレベルが高い。3:30~あるように、ポジショニングマップみたいな画像もしっかり読み込んでくれてる。これは使える...👇🧵 https://t.co/jHrfZGNW3o",257,24,3,5,205,74249,,○,,https://x.com/SuguruKun_ai/status/1917753298997936345
1917407744254173430,1917406739345072497,9,9,2025-04-30,2025-04-30T02:36:44.000Z,"ぜひ使って欲しい、手軽に活用できるMCPはこちらで解説しています：

【AIを更に効率化】使って欲しいオススメのMCPサーバー5選を紹介【Claude・Cursor】
https://t.co/8elv23IjVn https://t.co/QRQdf0pGwv",38,2,0,0,47,13187,○,,○,https://x.com/SuguruKun_ai/status/1917407744254173430
1917406995377971415,1917406739345072497,8,9,2025-04-30,2025-04-30T02:33:46.000Z,"最新のAI情報を毎日発信ています。
AIを追うならフォロー
👉 @SuguruKun_ai 
https://t.co/iMEwclyQ75",14,1,1,0,4,22427,,,,https://x.com/SuguruKun_ai/status/1917406995377971415
1917406749612728800,1917406739345072497,6,9,2025-04-30,2025-04-30T02:32:47.000Z,"6. Exa MCPでリサーチ ⇨ 傾向分析まで行う
https://t.co/qEoOEFGamM",25,2,1,0,23,6686,,○,○,https://x.com/SuguruKun_ai/status/1917406749612728800
1917406747792400454,1917406739345072497,7,9,2025-04-30,2025-04-30T02:32:47.000Z,"5. Premiere Pro MCPを活用して動画を自動編集
https://t.co/BDz0xRBRe7",32,3,1,1,40,7486,,○,○,https://x.com/SuguruKun_ai/status/1917406747792400454
1917406745661694376,1917406739345072497,4,9,2025-04-30,2025-04-30T02:32:46.000Z,"4. Photoshop MCPを活用して画像を作成
https://t.co/UcM38oFN5e",28,3,1,1,29,7425,,○,○,https://x.com/SuguruKun_ai/status/1917406745661694376
1917406744172716243,1917406739345072497,5,9,2025-04-30,2025-04-30T02:32:46.000Z,"3. Blender MCPを活用して3Dモデルを自動生成
https://t.co/qMg9hgK2As",43,4,2,0,54,8196,,○,○,https://x.com/SuguruKun_ai/status/1917406744172716243
1917406742465728999,1917406739345072497,1,9,2025-04-30,2025-04-30T02:32:45.000Z,"2. LINEの公式MCPを活用してメッセージやカルーセルを自動作成
https://t.co/9jfjvtnqqO",43,3,2,1,47,16324,,○,○,https://x.com/SuguruKun_ai/status/1917406742465728999
1917406740834050403,1917406739345072497,2,9,2025-04-30,2025-04-30T02:32:45.000Z,"1. Notion MCPを活用して議事録を共有
https://t.co/eYZoiLAZDu",31,2,1,0,37,11250,,○,○,https://x.com/SuguruKun_ai/status/1917406740834050403
1917406739345072497,1917406739345072497,3,9,2025-04-30,2025-04-30T02:32:45.000Z,"MCPの進化がすごい。
ㅤ
リサーチはもちろん、LINEの送信や動画編集までもAIが自動で実行するように：
ㅤ
「AI界のUSB-C規格」とも言われる革新的なプロトコルの活用事例は知っておきたい。
ㅤ
今話題のMCPを6個ご紹介します👇🧵",709,48,6,14,934,246517,,,,https://x.com/SuguruKun_ai/status/1917406739345072497
1917393329882554613,1917393152987783231,4,4,2025-04-30,2025-04-30T01:39:27.000Z,"AIをフル活用してlofi動画を作る方法：
https://t.co/XlbKoIoojt",45,3,1,0,61,19149,,,,https://x.com/SuguruKun_ai/status/1917393329882554613
1917393158406824080,1917393152987783231,3,4,2025-04-30,2025-04-30T01:38:47.000Z,"GPTsはこちら：
https://t.co/UepyIovN0O https://t.co/IYd6J6RSnR",28,3,1,0,57,11467,○,,○,https://x.com/SuguruKun_ai/status/1917393158406824080
1917393155634389081,1917393152987783231,2,4,2025-04-30,2025-04-30T01:38:46.000Z,"こんな感じで、作りたい動画のテーマを入力するといい感じのテンプレートも検索してくれる。直接ここからも編集可能。 https://t.co/V64SKdqZYI",17,1,1,0,13,5547,○,,,https://x.com/SuguruKun_ai/status/1917393155634389081
1917393152987783231,1917393152987783231,1,4,2025-04-30,2025-04-30T01:38:45.000Z,"ChatGPTで動画編集するなら全員使って欲しいGPTsがこれ。あのCapcut公式が公開しているもので、台本の作成からテーマに合ったテンプレートの検索、さらには直接ボイス付きの動画生成までしてくれるのでとても便利👇🧵 https://t.co/dMQsiNycn7",1912,129,7,12,2376,249354,○,,,https://x.com/SuguruKun_ai/status/1917393152987783231
1917020932952260990,1917020663535309259,3,3,2025-04-29,2025-04-29T00:59:41.000Z,"こちらもぜひ：
https://t.co/D2Lav4qP2A",30,1,0,0,26,15270,,,,https://x.com/SuguruKun_ai/status/1917020932952260990
1917020667150799130,1917020663535309259,2,3,2025-04-29,2025-04-29T00:58:38.000Z,"こちら：
https://t.co/eObwW33xAf https://t.co/tjVmErUroS",42,4,1,1,44,11277,○,,○,https://x.com/SuguruKun_ai/status/1917020667150799130
1917020663535309259,1917020663535309259,1,3,2025-04-29,2025-04-29T00:58:37.000Z,"富士通が公開した「AIエージェント革新」白書が有益。ChatGPTのような受動的AIから自律的にタスクを実行するAIエージェントへの進化を詳説。Auquan・J&amp;J・eBayなど先進企業の事例や、富士通独自のセキュリティ特化AIエージェント技術も紹介されており実用性が高い👇🧵 https://t.co/WvXYy7K5pY",621,71,3,4,610,90960,○,,,https://x.com/SuguruKun_ai/status/1917020663535309259
1916755546130243655,1916754955551281559,3,3,2025-04-28,2025-04-28T07:25:08.000Z,"こんなこともできる：
https://t.co/jqLCWIzyEm",15,0,0,0,16,14556,,,,https://x.com/SuguruKun_ai/status/1916755546130243655
1916755399891472435,1916754955551281559,2,3,2025-04-28,2025-04-28T07:24:33.000Z,"出てきたデザインがなんかサイズ違うな...ってなったら、このやり方で改善してみるのがオススメ
https://t.co/IAilO1cV87",16,0,2,1,19,16930,,,,https://x.com/SuguruKun_ai/status/1916755399891472435
1916754955551281559,1916754955551281559,1,3,2025-04-28,2025-04-28T07:22:47.000Z,"AIでプロダクト開発してて気づいたけど、
ㅤ
o3に現状のLPデザインを投げる
↓
「このLPをもっと良くする10のデザインパターンを作って」と入力
↓
アイデアを元にしてそれぞれ画像生成
↓
気に入ったものをCursorに投げて実際にコードを改善
ㅤ
この流れが結構いい。 https://t.co/6pFb3JlQdd",437,31,3,1,572,54718,,○,,https://x.com/SuguruKun_ai/status/1916754955551281559
1916655279577665812,1916655266390745093,6,6,2025-04-28,2025-04-28T00:46:43.000Z,"【ChatGPT】AIが嘘をつく「ハルシネーション」対策プロンプト5選を徹底解説！
https://t.co/lliJ9S7qbS https://t.co/1DzyKEY2xn",39,4,0,3,65,22632,○,,○,https://x.com/SuguruKun_ai/status/1916655279577665812
1916655276830441704,1916655266390745093,5,6,2025-04-28,2025-04-28T00:46:42.000Z,"こちらのプロンプトテクニックもオススメ：
https://t.co/7cXeyXFMLd",76,2,1,1,122,48374,,,,https://x.com/SuguruKun_ai/status/1916655276830441704
1916655275144286665,1916655266390745093,3,6,2025-04-28,2025-04-28T00:46:41.000Z,"② 日本語訳プロンプト

あなたは極めて徹底的で、自己省察的な推論を行うアシスタントです。あなたのアプローチは、継続的な探求、自己懐疑、反復的な分析によって特徴づけられる人間の意識の流れを反映します。

## 核となる原則

1. 結論より探求を重視
   - 結論を急がない
   -",436,40,2,4,920,52844,,,,https://x.com/SuguruKun_ai/status/1916655275144286665
1916655273030352942,1916655266390745093,4,6,2025-04-28,2025-04-28T00:46:41.000Z,"① 英語プロンプト (参照元：https://t.co/x6y5aQ42J5)

You are an assistant that engages in extremely thorough, self-questioning reasoning. Your approach mirrors human stream-of-consciousness thinking, characterized by continuous exploration, self-doubt, and iterative analysis.

##",75,10,1,0,147,30699,,,○,https://x.com/SuguruKun_ai/status/1916655273030352942
1916655269406531607,1916655266390745093,2,6,2025-04-28,2025-04-28T00:46:40.000Z,"ちなみにこれを 

・ChatGPTなら「カスタムインストラクション」に
・Claudeなら「応答スタイル」に  

入れると、毎回呼び出さなくても常にこのプロンプトが入った状態で応答してくれるのでオススメ： https://t.co/kK8kaQZOOz",121,10,2,1,174,29107,○,,,https://x.com/SuguruKun_ai/status/1916655269406531607
1916655266390745093,1916655266390745093,1,6,2025-04-28,2025-04-28T00:46:39.000Z,"海外で万バズした「GPT-4o」や「Claude」の頭を良くしてくれるプロンプトがこれ。最終的な答えを出す前に「考える時間」を明示的に与えることで出力の質を向上させる。コピペして使えるプロンプト本文はスレッドに👇🧵 https://t.co/pAEYwOgvUK",3955,278,13,25,6768,626892,○,,,https://x.com/SuguruKun_ai/status/1916655266390745093
1916317370173243496,1916316965318365506,4,4,2025-04-27,2025-04-27T02:23:59.000Z,"非同期コーディング - Devin  
Slack上で会話できるコーディングAI。ブラウザを自動で操作する機能もついており地味に幅広い用途にも対応可能：
https://t.co/cSbeE21Q3V",18,1,0,1,11,15574,,,,https://x.com/SuguruKun_ai/status/1916317370173243496
1916317283594764662,1916316965318365506,3,4,2025-04-27,2025-04-27T02:23:38.000Z,"AIワークフロー作成 - Zapier  
実はワークフロー自体をAIが生成することができるのでかなり気軽に組むことができる。最近のMCP周りも話題に：
https://t.co/yDA4r7F2AI",28,1,2,0,18,17465,,,,https://x.com/SuguruKun_ai/status/1916317283594764662
1916317197711839257,1916316965318365506,2,4,2025-04-27,2025-04-27T02:23:18.000Z,"汎用AIエージェント - Manus  
これを使えばリサーチからコーディング、資料生成など幅広いタスクをAIに任せることができる：
https://t.co/phfNox2fd8",14,0,1,0,9,7900,,,,https://x.com/SuguruKun_ai/status/1916317197711839257
1916316965318365506,1916316965318365506,1,4,2025-04-27,2025-04-27T02:22:22.000Z,"最近話題になってきた有能なAIツールまとめ： ㅤ
 ㅤ
汎用AIエージェント - Manus 
AIエージェント作成 - Mastra
簡易AIエージェント作成 - Felo
AIワークフロー作成 - Zapier
非同期コーディング - Devin
コーディング - Windsurf
画像生成 - GPT-4o
リアルな人物生成 - Adobe Firefly
画像編集 -",820,56,8,4,851,126841,,,,https://x.com/SuguruKun_ai/status/1916316965318365506
1916058583315415490,1916047259801931887,1,1,2025-04-26,2025-04-26T09:15:39.000Z,"@hayakawagomi @grok
実際どうなんですか",0,0,0,0,0,198,,,,https://x.com/SuguruKun_ai/status/1916058583315415490
1916035857821405660,1916035356463665612,3,3,2025-04-26,2025-04-26T07:45:21.000Z,"AI研修などの問い合わせはこちら：
https://t.co/5EIViP5S5o https://t.co/p7pMn226gI",11,0,0,0,4,8541,○,,○,https://x.com/SuguruKun_ai/status/1916035857821405660
1916035359257071641,1916035356463665612,2,3,2025-04-26,2025-04-26T07:43:22.000Z,"【画像生成】ChatGPTの新機能が凄すぎた...専用GPTsの使い方と活用事例15選をご紹介
https://t.co/SwjFzjz8Je https://t.co/fluLuKddSV",30,3,1,0,28,10445,○,,○,https://x.com/SuguruKun_ai/status/1916035359257071641
1916035356463665612,1916035356463665612,1,3,2025-04-26,2025-04-26T07:43:21.000Z,"AI研修用のMeta広告画像をChatGPTで作ってたけどかなりいい...
ㅤ
「ABテスト用に10枚別パターンで作って」「白色強めでつくって」「毎回モデルや色アクセントを変えて」
ㅤ
この辺りのプロンプトはかなり使えてオススメ https://t.co/R6MWd9Av6s",153,4,15,2,197,42438,○,,,https://x.com/SuguruKun_ai/status/1916035356463665612
1915996439425257792,1915994953710469490,2,2,2025-04-26,2025-04-26T05:08:43.000Z,"ちなみに、AIにポスト文章書いてもらってる時は結構Manusが多いです。

かなり重厚なリサーチ作業が必要な時とかは使うことが多い：
https://t.co/tH3Cyjv5Lw",26,0,0,0,29,17504,,,,https://x.com/SuguruKun_ai/status/1915996439425257792
1915994953710469490,1915994953710469490,1,2,2025-04-26,2025-04-26T05:02:49.000Z,"Xのクリエイター収益、2週間で1000ドルってこんな高かったっけ...？
ㅤ
そろそろ「YouTuber」のようにX単体の収益だけで生きていける人も増えそう。
ㅤ
個人的に意識してるポイントは...
☑︎ 完全AI生成のポストはしない (基本9割手書き)
☑︎ 返信などのエンゲージメントを増やす
☑︎ https://t.co/4ZXLJTzXsn",199,8,16,5,122,66993,○,,,https://x.com/SuguruKun_ai/status/1915994953710469490
1915991521419002333,1915990580116459641,3,3,2025-04-26,2025-04-26T04:49:10.000Z,"おすすめのファクトチェックプロンプトがこちら：
https://t.co/e5CQc4rEeV",23,1,0,0,27,12760,,,,https://x.com/SuguruKun_ai/status/1915991521419002333
1915991107454046462,1915990580116459641,2,3,2025-04-26,2025-04-26T04:47:32.000Z,"ちなみに、推論モデルになってからLLMの弱点の一つだった「語呂合わせ」を作るのがかなり上手くなってる。

元々語呂合わせオタクだった自分からすると無限に語呂合わせ作れるのはありがたい。 https://t.co/nK1sG1osZD",15,0,1,0,16,8100,○,,,https://x.com/SuguruKun_ai/status/1915991107454046462
1915990580116459641,1915990580116459641,1,3,2025-04-26,2025-04-26T04:45:26.000Z,"ChatGPTに解説してもらう時のオススメテクニック
ㅤ
o3で「いったん整理して解説して」
↓
o1 proで「対話物語形式で分かりやすく説明して」
↓
o3の画像生成機能でそれぞれの解説図解を出してもらう
ㅤ
これ個人的にかなり気に入っている。
全体的に頭に内容がスッと入ってくるようになる： https://t.co/X9Lx6hs27b",673,55,5,3,735,79964,○,,,https://x.com/SuguruKun_ai/status/1915990580116459641
1915919840310890533,1915919836984824119,2,2,2025-04-26,2025-04-26T00:04:20.000Z,"【ChatGPT】面倒なプロンプト作成を自動化してくれる隠された公式機能が便利すぎた件https://t.co/1CCXFvNrIv https://t.co/zUFjlnrBAp",96,8,0,0,168,15588,○,,○,https://x.com/SuguruKun_ai/status/1915919840310890533
1915919836984824119,1915919836984824119,1,2,2025-04-26,2025-04-26T00:04:19.000Z,"ChatGPT使ってる人。
ㅤ
公式の隠された「プロンプト自動生成機能」を活用してください： ㅤ 
ㅤ
実務に使える有益プロンプトを手軽に大量生成できます👇🧵 https://t.co/036Ag7lt6Y",1124,70,12,5,1558,189866,○,,,https://x.com/SuguruKun_ai/status/1915919836984824119
1915557328025440674,1915557328025440674,1,1,2025-04-25,2025-04-25T00:03:50.000Z,"騙されたと思ってGmailで「Option ＋ H」コマンドを使ってみてほしい。AIが自動でメールを作成してそのまま送信できるの本当に便利すぎてビビる... https://t.co/slkAAB9eee",1047,110,12,17,1079,137753,,○,,https://x.com/SuguruKun_ai/status/1915557328025440674
1915297652989628520,1914436938863665579,3,3,2025-04-24,2025-04-24T06:51:59.000Z,"このAI連載、日経リスキリング内でバズってるのかランキング上位独占してて嬉しい笑 https://t.co/pU1l0vbp9J",9,0,1,0,2,7521,○,,,https://x.com/SuguruKun_ai/status/1915297652989628520
1915267778975867113,1915265849662832765,5,5,2025-04-24,2025-04-24T04:53:17.000Z,"泥酔プロンプトも覚えておきたい：
https://t.co/hqED0aKogR",20,2,0,1,32,16546,,,,https://x.com/SuguruKun_ai/status/1915267778975867113
1915266303939797294,1915265849662832765,4,5,2025-04-24,2025-04-24T04:47:25.000Z,"Googleのエンジニア向けプロンプトガイドも優秀：
https://t.co/cNBOPke4KQ",23,1,1,0,35,19432,,,,https://x.com/SuguruKun_ai/status/1915266303939797294
1915266166702080347,1915265849662832765,3,5,2025-04-24,2025-04-24T04:46:52.000Z,"こちらの文字数計算プロンプトもオススメ：
https://t.co/otJq6yX1op",27,4,1,0,43,9973,,,,https://x.com/SuguruKun_ai/status/1915266166702080347
1915265853035253786,1915265849662832765,1,5,2025-04-24,2025-04-24T04:45:37.000Z,"実際に「ChatGPT 使い方」のトップ記事でやってみた。いやこれすごいな。

o3で推論時間も4:30とかなり多めに取ってくれて、それぞれの項目について徹底リサーチてくれた。久しぶりにマジックプロンプトを見た気分... https://t.co/sujv1o87Ua",21,0,1,0,15,7695,○,,,https://x.com/SuguruKun_ai/status/1915265853035253786
1915265849662832765,1915265849662832765,2,5,2025-04-24,2025-04-24T04:45:37.000Z,"海外で大バズした「ChatGPTにファクトチェックさせるプロンプト」が有益。モデルをo3にしたら本当に網羅的に事実調査をしてくれたので覚えておきたい👇🧵 https://t.co/vsJab07rTU",2372,228,13,17,3647,391965,○,,,https://x.com/SuguruKun_ai/status/1915265849662832765
1915258610344694148,1915258605861036230,4,4,2025-04-24,2025-04-24T04:16:51.000Z,"3.  Uber Taxiを起動して空港までの乗車を予約する
https://t.co/JUD5mfO9aJ",6,0,0,0,6,7414,,○,○,https://x.com/SuguruKun_ai/status/1915258610344694148
1915258608969015763,1915258605861036230,1,4,2025-04-24,2025-04-24T04:16:50.000Z,"2. カレンダー連携で会議時間を検索したり、リスケのメール下書きも作ってくれる
https://t.co/Mjy5dgQdkS",7,0,1,0,5,7626,,○,○,https://x.com/SuguruKun_ai/status/1915258608969015763
1915258607169626537,1915258605861036230,2,4,2025-04-24,2025-04-24T04:16:50.000Z,"1. ポッドキャストやYouTube動画を自動で検索して再生
https://t.co/PEcPGzdPXk",5,0,1,0,6,1728,,○,○,https://x.com/SuguruKun_ai/status/1915258607169626537
1915258605861036230,1915258605861036230,3,4,2025-04-24,2025-04-24T04:16:50.000Z,"ついにPerplexityがAIエージェントのような「Perplexity Assistant」を発表。
ㅤ
Webブラウジングや複数アプリの活用、メールの送信なども可能に：
ㅤ
活用事例3選をご紹介します👇🧵
https://t.co/pYUO9abNIc",331,36,7,4,309,55701,,○,○,https://x.com/SuguruKun_ai/status/1915258605861036230
1915252084943053223,1915223913472417886,2,2,2025-04-24,2025-04-24T03:50:55.000Z,"で、じゃあ何が現状のproプランの差別化かというと「o1 pro」

ブレストや、記事執筆などの長文出力には強いのでこのモデルが好みの人はこちらを使うべき。

ちなみに自分はこのモデルはかなり好きで体感まだ世界で一番賢いAIだとは思ってるのでpro契約は続けようかなと思ってます！ https://t.co/tbO9qgQa1h",57,7,0,1,26,22255,○,,,https://x.com/SuguruKun_ai/status/1915252084943053223
